combo_id,combo_label,condition,fold,epoch,train_loss,val_loss,train_f1,val_accuracy,val_precision,val_recall,val_f1_macro,val_f1_weighted,is_best_epoch
8,lb=2e-05_lc=1e-03_bs=32,S1,5,2,0.3925,0.4094,0.8565,0.8399,0.8388,0.844,0.8385,0.8409,True
8,lb=2e-05_lc=1e-03_bs=32,S1,5,3,0.2359,0.4395,0.9132,0.854,0.8505,0.855,0.8518,0.8545,False
8,lb=2e-05_lc=1e-03_bs=32,S1,5,4,0.1368,0.6318,0.9577,0.8531,0.8494,0.8486,0.8475,0.8516,False
8,lb=2e-05_lc=1e-03_bs=32,S1,5,5,0.0919,0.9143,0.9751,0.8522,0.8484,0.8525,0.8492,0.853,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,1,0.654,0.4235,0.7187,0.8288,0.8267,0.8301,0.8268,0.8301,True
9,lb=3e-05_lc=1e-04_bs=16,S1,1,2,0.3934,0.4734,0.8619,0.8457,0.8522,0.8554,0.8458,0.8466,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,3,0.232,0.4866,0.9293,0.8448,0.8405,0.8435,0.8409,0.8438,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,4,0.1461,0.6952,0.9597,0.8429,0.8398,0.8434,0.8407,0.8438,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,1,0.676,0.4302,0.7085,0.8354,0.8326,0.8355,0.8332,0.8364,True
9,lb=3e-05_lc=1e-04_bs=16,S1,2,2,0.3948,0.4516,0.8627,0.8514,0.8512,0.846,0.8464,0.8497,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,3,0.2555,0.5885,0.9193,0.841,0.8405,0.8426,0.8394,0.8425,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,4,0.1508,0.7399,0.9589,0.8467,0.8433,0.8478,0.8444,0.8473,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,1,0.6738,0.4427,0.7028,0.8429,0.8387,0.8402,0.8375,0.8418,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,2,0.3991,0.4321,0.8557,0.8467,0.8445,0.8463,0.8423,0.846,True
9,lb=3e-05_lc=1e-04_bs=16,S1,3,3,0.2406,0.6078,0.9193,0.842,0.8376,0.8396,0.8384,0.8424,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,4,0.1263,0.8612,0.9642,0.8514,0.8481,0.8481,0.8481,0.8514,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,5,0.0882,0.9155,0.9777,0.8467,0.8434,0.8445,0.8436,0.8474,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,1,0.6661,0.4736,0.7145,0.8117,0.8223,0.8216,0.8106,0.8123,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,2,0.3951,0.4714,0.8562,0.8456,0.8423,0.8392,0.838,0.8435,True
9,lb=3e-05_lc=1e-04_bs=16,S1,4,3,0.2472,0.627,0.9199,0.8296,0.8381,0.8159,0.8145,0.8226,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,4,0.1367,0.8287,0.958,0.839,0.8336,0.8355,0.8343,0.8392,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,5,0.0824,1.156,0.9796,0.8258,0.8336,0.8141,0.8195,0.8235,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,1,0.6857,0.4403,0.7048,0.838,0.8331,0.8343,0.8333,0.8377,True
9,lb=3e-05_lc=1e-04_bs=16,S1,5,2,0.3915,0.4818,0.8565,0.8343,0.8305,0.8279,0.8283,0.833,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,3,0.255,0.5148,0.9192,0.839,0.8333,0.8354,0.8338,0.8388,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,4,0.1535,0.7347,0.9594,0.8333,0.8331,0.8298,0.8302,0.8341,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,1,0.7138,0.422,0.6922,0.8373,0.8363,0.8415,0.8356,0.838,True
10,lb=3e-05_lc=1e-04_bs=32,S1,1,2,0.3927,0.4222,0.8532,0.8476,0.8458,0.8511,0.8454,0.8475,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,3,0.2341,0.4421,0.9187,0.8504,0.8483,0.85,0.8486,0.8512,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,4,0.1333,0.5225,0.958,0.8467,0.8439,0.8491,0.8449,0.8472,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,1,0.6902,0.4389,0.714,0.8307,0.8327,0.8341,0.8299,0.8325,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,2,0.3769,0.4147,0.8605,0.8438,0.8429,0.8463,0.8426,0.845,True
10,lb=3e-05_lc=1e-04_bs=32,S1,2,3,0.2133,0.5033,0.9287,0.841,0.8376,0.8411,0.8389,0.8415,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,4,0.1346,0.6282,0.9586,0.8448,0.8442,0.8474,0.8434,0.8462,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,5,0.0782,0.7663,0.9799,0.8448,0.8429,0.84,0.8401,0.8435,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,1,0.713,0.4486,0.688,0.8278,0.8353,0.8312,0.8275,0.8308,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,2,0.3855,0.4222,0.856,0.8598,0.8561,0.8582,0.8568,0.8605,True
10,lb=3e-05_lc=1e-04_bs=32,S1,3,3,0.2196,0.5112,0.9214,0.8589,0.8544,0.8575,0.8555,0.8594,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,4,0.1279,0.73,0.9634,0.8457,0.8434,0.8393,0.841,0.8452,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,5,0.0692,0.7,0.9811,0.8467,0.8424,0.8438,0.8431,0.8468,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,1,0.7245,0.4189,0.6865,0.8399,0.8387,0.8323,0.8312,0.8384,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,2,0.3885,0.3845,0.8517,0.8475,0.8427,0.8456,0.8436,0.8483,True
10,lb=3e-05_lc=1e-04_bs=32,S1,4,3,0.217,0.5078,0.9276,0.8343,0.8304,0.8298,0.83,0.8343,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,4,0.1281,0.6289,0.9605,0.8427,0.84,0.8355,0.8345,0.8402,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,5,0.0808,0.8437,0.9736,0.8352,0.8359,0.8257,0.8246,0.8316,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,1,0.7139,0.4502,0.6881,0.8305,0.8254,0.8276,0.826,0.8315,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,2,0.3828,0.4203,0.8567,0.8333,0.8271,0.8296,0.8274,0.833,True
10,lb=3e-05_lc=1e-04_bs=32,S1,5,3,0.2255,0.4229,0.9225,0.8606,0.857,0.8612,0.8579,0.8616,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,4,0.1397,0.6569,0.9532,0.839,0.838,0.8325,0.8347,0.8382,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,5,0.075,0.8082,0.9781,0.838,0.8347,0.8326,0.8335,0.8376,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,1,0.5969,0.6071,0.7496,0.8081,0.8185,0.8181,0.8084,0.8097,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,2,0.4129,0.5182,0.8566,0.8373,0.8331,0.8356,0.8337,0.8367,True
11,lb=3e-05_lc=1e-03_bs=16,S1,1,3,0.2669,0.5528,0.9204,0.8429,0.8414,0.8386,0.8398,0.843,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,4,0.1602,0.8454,0.9625,0.842,0.8378,0.8403,0.8382,0.8418,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,5,0.0974,1.0596,0.9764,0.8429,0.8436,0.8482,0.8423,0.8441,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,1,0.607,0.4475,0.744,0.8391,0.8373,0.8339,0.8345,0.8379,True
11,lb=3e-05_lc=1e-03_bs=16,S1,2,2,0.4201,0.486,0.8528,0.8325,0.8306,0.835,0.8296,0.8325,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,3,0.2771,0.7926,0.9238,0.8297,0.8286,0.8249,0.8222,0.8275,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,4,0.1764,0.944,0.956,0.8184,0.8213,0.8201,0.8171,0.821,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,1,0.6182,0.4749,0.7447,0.8523,0.8531,0.8452,0.8462,0.8502,True
11,lb=3e-05_lc=1e-03_bs=16,S1,3,2,0.4188,0.5192,0.8559,0.8241,0.8198,0.8232,0.8209,0.8245,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,3,0.2651,0.9227,0.9222,0.8043,0.8125,0.795,0.7973,0.8034,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,4,0.1591,0.7428,0.9595,0.8401,0.8344,0.8346,0.8344,0.8399,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,1,0.609,0.5998,0.7492,0.7872,0.8092,0.7668,0.7645,0.7729,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,2,0.4262,0.4601,0.856,0.8333,0.8317,0.8344,0.8312,0.8348,True
11,lb=3e-05_lc=1e-03_bs=16,S1,4,3,0.2834,0.5623,0.9165,0.8371,0.8315,0.827,0.8279,0.835,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,4,0.1674,0.7616,0.9587,0.8437,0.8383,0.8412,0.8391,0.8442,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,5,0.1022,1.3249,0.9774,0.8418,0.8407,0.8327,0.8337,0.8393,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,1,0.6216,0.5193,0.7486,0.8013,0.8092,0.8067,0.7987,0.8019,True
11,lb=3e-05_lc=1e-03_bs=16,S1,5,2,0.4248,0.5209,0.8571,0.8286,0.8261,0.8186,0.8186,0.8246,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,3,0.2605,0.5245,0.921,0.8446,0.8398,0.8431,0.8408,0.845,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,4,0.1667,0.7599,0.9538,0.8399,0.8353,0.8328,0.8333,0.8385,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,1,0.6258,0.4573,0.7361,0.8354,0.8344,0.8304,0.8321,0.835,True
12,lb=3e-05_lc=1e-03_bs=32,S1,1,2,0.388,0.4738,0.861,0.8373,0.8399,0.8435,0.8356,0.8381,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,3,0.2237,0.5185,0.9256,0.8325,0.8295,0.8318,0.8304,0.8331,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,4,0.1116,0.8381,0.9673,0.8335,0.829,0.8305,0.829,0.8326,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,1,0.6243,0.4263,0.7375,0.8457,0.8443,0.8497,0.8443,0.8465,True
12,lb=3e-05_lc=1e-03_bs=32,S1,2,2,0.401,0.5148,0.8519,0.8363,0.8434,0.8452,0.8364,0.8379,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,3,0.2283,0.6306,0.9211,0.8325,0.8446,0.8208,0.8219,0.827,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,4,0.1401,0.7766,0.9584,0.8523,0.8484,0.8515,0.8494,0.8524,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,1,0.6347,0.5121,0.7282,0.8401,0.8408,0.8322,0.835,0.8385,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,2,0.3873,0.4034,0.862,0.8627,0.8588,0.8626,0.86,0.8633,True
12,lb=3e-05_lc=1e-03_bs=32,S1,3,3,0.2214,0.6241,0.9285,0.8288,0.8357,0.8175,0.8229,0.8269,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,4,0.1416,0.8352,0.9586,0.8194,0.8235,0.8091,0.8137,0.8179,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,5,0.0825,1.0557,0.978,0.8485,0.8511,0.8387,0.8409,0.8453,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,1,0.6227,0.417,0.7337,0.8343,0.8362,0.8386,0.8323,0.8364,True
12,lb=3e-05_lc=1e-03_bs=32,S1,4,2,0.399,0.4417,0.8572,0.8484,0.8459,0.844,0.8418,0.8475,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,3,0.2441,0.5791,0.9201,0.8315,0.8311,0.8234,0.8253,0.831,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,4,0.1495,0.7133,0.9539,0.8362,0.8353,0.8333,0.8322,0.8378,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,1,0.6041,0.4406,0.7456,0.8362,0.8382,0.8402,0.8337,0.8375,True
12,lb=3e-05_lc=1e-03_bs=32,S1,5,2,0.3833,0.5666,0.8643,0.8258,0.8298,0.8309,0.8231,0.827,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,3,0.2212,0.4816,0.9277,0.855,0.8539,0.8586,0.853,0.8562,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,4,0.1243,0.7088,0.9591,0.8324,0.8335,0.8235,0.8262,0.8302,False
